CHIEFDOM,SECTION,LOCALITY
Maforki,Makorobolia,Makaba I
Maforki,Makorobolia,Makorobolai
Maforki,Makorobolia,Makorie
Maforki,Makorobolia,Kasanko
Maforki,Makorobolia,Massoko
Maforki,Makorobolia,Makarambe
Maforki,Makorobolia,Matik
Maforki,Makorobolia,Rotuk
Maforki,Makorobolia,Rothawa
Maforki,Makorobolia,Mabockarie
Maforki,Makorobolia,Madikoh
Maforki,Makorobolia,Rogbunkuru
Maforki,Makorobolia,Mabondo
Maforki,Makorobolia,Masankin
Maforki,Maboni,Ro-bomp-Lol
Maforki,Maboni,Royema
Maforki,Maboni,Magbateh
Maforki,Maboni,Ro-Fanye
Maforki,Maboni,Mamaya
Maforki,Maboni,Lawmpa
Maforki,Maboni,Mamomoh
Maforki,Maboni,Maboni
Maforki,Massebay,Magbingbira
Maforki,Massebay,Masimar
Maforki,Massebay,Mabaeh
Maforki,Massebay,Madauda
Maforki,Massebay,Magbontokin
Maforki,Massebay,Robump
Maforki,Massebay,Madura
Maforki,Massebay,Massebay
Maforki,Massebay,Makili
Marampa,Mines - Lunsar,Operating Plant
Marampa,Rolankonoh,Magbitinoh
Marampa,Rolankonoh,Rokamba
Marampa,Rolankonoh,Rokupr
Marampa,Rolankonoh,Masaiko
Marampa,Rolankonoh,Msokobure
Marampa,Rolankonoh,Maligineh
Marampa,Rolankonoh,Mabaunday
Marampa,Rolankonoh,Masaybana
Marampa,Rolankonoh,Robonloh
Marampa,Mange,Rofonthaneh
Marampa,Mange,Rogbila
Marampa,Mange,Rolabor
Marampa,Mange,Rogbumfuta
Marampa,Mange,Mamusa
Marampa,Mange,Maloko
Marampa,Mange,Petifu
Marampa,Mange,Mamisirie
Marampa,Mange,Funikia
Marampa,Mange,Mange Town
Marampa,Marampa,Masetleh
Marampa,Marampa,Mile I (One)
Marampa,Marampa,Makump
Marampa,Marampa,Malompor
Marampa,Marampa,Matukia
Marampa,Marampa,Gbila
Marampa,Marampa,Amina (Keriff)
Marampa,Marampa,Matawkaw
Marampa,Marampa,Fadugu
Marampa,Marampa,Maforay
Marampa,Marampa,Manonko
Marampa,Marampa,Matinkaneh
Marampa,Magbele,Masita
Marampa,Magbele,Ropolon
Marampa,Magbele,Matengbo
Marampa,Magbele,Rogba
Marampa,Magbele,Lal - Fontrata
Marampa,Magbele,Mawilson
Marampa,Magbele,Magbele Town
Marampa,Magbele,Mayere
Marampa,Magbele,Magbala
Marampa,Magbele,Mosque
Marampa,Magbele,Rolal - Kalima
Marampa,Magbele,Makapr
Marampa,Rogballan,Royan
Marampa,Rogballan,Masokoma
Marampa,Rogballan,Old Magbafth
Marampa,Rogballan,Mayeno
Marampa,Rogballan,Magbla
Marampa,Rogballan,Komrabai
Marampa,Rogballan,Rofunk
Marampa,Mawullay,Musu
Marampa,Mawullay,Rolal
Marampa,Mawullay,Old Mabokari
Marampa,Mawullay,Moria
Marampa,Mawullay,Gbom - Limba
Marampa,Mawullay,Petifu
Marampa,Mawullay,Gbomsaybana
Marampa,Mawullay,Maforsa - Bana
Marampa,Mawullay,Mamanso
Marampa,Mawullay,Magbilik
Marampa,Mawullay,Tendokon
Marampa,Mawullay,Ro - Limba
Marampa,Mawullay,Mapolie
Marampa,Mawullay,Maseka
Marampa,Mawullay,Masuba
Marampa,Mawullay,Makosa
Marampa,Petifu Madina,Mafuri
Marampa,Petifu Madina,Makerie
Marampa,Petifu Madina,Makamderr
Marampa,Petifu Madina,Roborku
Marampa,Petifu Madina,Mabetor
Marampa,Petifu Madina,Mamasa
Marampa,Petifu Madina,Rokerot
Marampa,Petifu Madina,Malankan
Marampa,Petifu Madina,Matelane
Marampa,Petifu Madina,Rotalsin
Marampa,Petifu Madina,Makargbo
Masimera,Biki,Robiki
Masimera,Biki,Makolerr
Masimera,Biki,Konta - Kuma
Masimera,Biki,Konta -Kuma
Masimera,Biki,Mamowa
Masimera,Biki,Mamoi
Masimera,Biki,Mathalay I
Masimera,Biki,Maserry
Masimera,Biki,Petifu-Gbompa
Masimera,Biki,Konta-Line
Masimera,Biki,Konta - Line
Masimera,Biki,Makoloh
Masimera,Biki,Masembu
Masimera,Biki,Makagbo
Masimera,Biss-Manika,Mathainne
Masimera,Biss-Manika,Mayelma
Masimera,Biss-Manika,Rolal
Masimera,Biss-Manika,Mamorka
Masimera,Biss-Manika,Masine
Masimera,Biss-Manika,Rogberay
Masimera,Biss-Manika,Petifu Manika
Masimera,Biss-Manika,Robis
Masimera,Biss-Manika,Robunth
Masimera,Biss-Manika,Taindecome
Masimera,Biss-Manika,Mayara
Masimera,Biss-Manika,Makulun
Masimera,Biss-Manika,Mamire
Masimera,Katick,Katick
Masimera,Katick,Matonte
Masimera,Katick,Rotifunk
Masimera,Katick,Tempra
Masimera,Katick,Tainde Come
Masimera,Katick,Makomba-Serry
Masimera,Katick,Rosint-Lol
Masimera,Katick,Petifu
Masimera,Katick,Malompoh
Masimera,Katick,Makusery
Masimera,Katick,Mayassaneh
Masimera,Maconthe,Makonteh -Bana
Masimera,Maconthe,Masoko
Masimera,Maconthe,Maalie
Masimera,Maconthe,Mathalay
Masimera,Maconthe,Masamgbamba
Masimera,Maconthe,Mabantamu
Masimera,Maconthe,Kambia
Masimera,Maconthe,Magbalap
Masimera,Maconthe,Rogbalan
Masimera,Maconthe,Mama Tene
Masimera,Maconthe,Makapr
Masimera,Maconthe,Roballa
Masimera,Maconthe,Katem
Masimera,Maconthe,Magbafth
Masimera,Maconthe,Makera
Masimera,Maconthe,Mamanko
Masimera,Maconthe,Robonka
Masimera,Maconthe,Matholo
Masimera,Maconthe,Kadeka
Masimera,Maconthe,Konta
Masimera,Maconthe,Mokonko
Masimera,Maconthe,Laya
Masimera,Maconthe,Kanry-Hill
Masimera,Maconthe,Moriya
Masimera,Maconthe,Magbende
Masimera,Maconthe,Madimbor
Masimera,Maconthe,Bumpe
Masimera,Maconthe,Mayombo
Masimera,Maconthe,Lumpa
Masimera,Mamalikie,Boisoloh
Masimera,Mamalikie,Makalu
Masimera,Mamalikie,Mamalikie
Masimera,Mamalikie,Makoloneh
Masimera,Mamalikie,Masannah
Masimera,Mamalikie,Makondor I
Masimera,Mamalikie,Taindecome
Masimera,Mamalikie,Masesay
Masimera,Mamalikie,Makonkbo
Masimera,Mamalikie,Mabua
Masimera,Mamalikie,Nwala
Masimera,Mamalikie,Mayamana
Masimera,Mamalikie,Robunth
Masimera,Masimera,Mafoi Bana
Masimera,Masimera,Petifu-Ferry
Masimera,Masimera,Roboli
Masimera,Masimera,Bondo-Ruko
Masimera,Masimera,Masimera
Masimera,Masimera,Mapeles
Masimera,Masimera,Sarokaw
Masimera,Masimera,Rotimbo
Masimera,Masimera,Magbenka
Masimera,Matuku,Makrugbeh
Masimera,Matuku,Mayola Baba I
Masimera,Matuku,Matuku
Masimera,Matuku,Masanka
Masimera,Matuku,Rotuck
Masimera,Matuku,Komrabai
Masimera,Matuku,Maftrkaw
Masimera,Matuku,Makomba-Gbla
Masimera,Matuku,Magbafth
Masimera,Matuku,Mafaray
Masimera,Matuku,Mathiree
Masimera,Matuku,Makonday
Masimera,Matuku,Rokolon
Masimera,Matuku,Mawanka
Masimera,Matuku,Mataw
Masimera,Matuku,Makalben
Masimera,Matuku,Makalben-Line
Masimera,Matuku,Rogberay
Masimera,Matuku,Yiben
Masimera,Mayola - Thatha,Rosint
Masimera,Mayola - Thatha,Rolangba
Masimera,Mayola - Thatha,Makoro
Masimera,Mayola - Thatha,Petifu-Lonko
Masimera,Mayola - Thatha,Mabonko I
Masimera,Mayola - Thatha,Madimbor
Masimera,Mayola - Thatha,Matukbo
Masimera,Mayola - Thatha,Mathalay - Lol
Masimera,Mayola - Thatha,Mafonie
Masimera,Mayola - Thatha,Magbenthor
Masimera,Mayola - Thatha,Fanye
Masimera,Mayola - Thatha,Petifu-Deen
Masimera,Mayola - Thatha,Kerifay
Masimera,Mayola - Thatha,Magbana-Konteh
Masimera,Mayola - Thatha,Mathalay Bana
Masimera,Mayola - Thatha,Mabankra
Masimera,Mayola - Thatha,Taindecome
Masimera,Mayola - Thatha,Bokuma
Masimera,Mayola - Thatha,Masaki I
Masimera,Mayola - Thatha,Mayola-lal-Raton
Masimera,Mayola - Thatha,Mabangura
Masimera,Mayola - Thatha,Makundu
Masimera,Mayola - Thatha,Marende
Masimera,Mayola - Thatha,Manchear
Masimera,Nonkoba,Komrabai
Masimera,Nonkoba,Kukuna
Masimera,Nonkoba,Tongbai
Masimera,Nonkoba,Maselu
Masimera,Nonkoba,Roll
Masimera,Nonkoba,Nonkoba
Masimera,Rokel,Rokel
Masimera,Rokel,Maso
Masimera,Rokel,Petifu
Masimera,Rokel,Rofutu
Masimera,Rokel,Komrabai
Masimera,Rokel,Benkeya
Masimera,Rokel,Robun
Masimera,Rokon/Komboya,Magbotho
Masimera,Rokon/Komboya,Krima
Masimera,Rokon/Komboya,Maroto
Masimera,Rokon/Komboya,Masay-Bana
Masimera,Rokon/Komboya,Maforay-Loko
Masimera,Rokon/Komboya,Wal Bana
Masimera,Rokon/Komboya,Rotheren
Masimera,Rokon/Komboya,Magboshoko
Masimera,Rokon/Komboya,Makoko
Masimera,Rokon/Komboya,Rokon
Masimera,Rokon/Komboya,Mayabundu
Masimera,Rokon/Komboya,Konta
Masimera,Rokon/Komboya,Maforay-Bap
Masimera,Rokon/Komboya,Mabankra
Masimera,Rokon/Komboya,Mamorrka
Masimera,Rokon/Komboya,Saith-Nin
Masimera,Rokon/Komboya,Magbengbeh
Masimera,Rokon/Komboya,Lungi
Masimera,Rokon/Komboya,Yema
Masimera,Rokon/Komboya,Wala
Masimera,Rokon/Komboya,Barimbeh
Masimera,Rokon/Komboya,Mathaineh Bana
Masimera,Rokon/Komboya,Masawurr
Masimera,Rokon/Komboya,Mathaineh -Lol
Masimera,Rokon/Komboya,Yema-Kimbi
Masimera,Rokon/Komboya,Roline Kapa Ballah
Masimera,Rokon/Komboya,Robis
Masimera,Rokon/Komboya,Mamottor
Masimera,Rokon/Komboya,Mamosaw
Masimera,Yoni - Pet,Masuba
Masimera,Yoni - Pet,Tiama
Masimera,Yoni - Pet,Water Loo
Masimera,Yoni - Pet,Kuranko
Masimera,Yoni - Pet,Maska
Masimera,Yoni - Pet,Kulka Ton
Masimera,Yoni - Pet,Rotret
Masimera,Yoni - Pet,Mamoyor
Masimera,Yoni - Pet,Yoni Pet
Masimera,Yoni - Pet,Makrakoh
Masimera,Yoni - Pet,Rothoma
Masimera,Yoni - Pet,Mabankra
Masimera,Yoni - Pet,Mayeli - Massa
Masimera,Yoni - Pet,Makankaneh
Masimera,Yoni - Pet,Madimoh Yema
Masimera,Yoni - Pet,Mamanso
Masimera,Yoni - Pet,Makireh
Masimera,Yoni - Pet,Mapoli
Masimera,Yoni - Pet,Mayengbay
Masimera,Yoni - Pet,Marenkoh
Sanda Magbolontor,Bankro,Rosint
Sanda Magbolontor,Bankro,Forekariah
Sanda Magbolontor,Bankro,Manais
Sanda Magbolontor,Bankro,Masillah
Sanda Magbolontor,Bankro,Magbasi
Sanda Magbolontor,Rotigbonko,Mayamie
Sanda Magbolontor,Rotigbonko,Banthoron
Sanda Magbolontor,Rotigbonko,Mawoya
Sanda Magbolontor,Rotigbonko,Ropolon
Sanda Magbolontor,Rotigbonko,Mafinthie
Sanda Magbolontor,Rotigbonko,Makanday
Sanda Magbolontor,Rotigbonko,Rpbat
Sanda Magbolontor,Rotigbonko,Mayamba
Sanda Magbolontor,Rotigbonko,Ro-Warreh
Sanda Magbolontor,Rotigbonko,Ro-Yema
Sanda Magbolontor,Rotigbonko,Ro-Kuprr
Sanda Magbolontor,Mogbolontor,Magbolontor
Sanda Magbolontor,Mogbolontor,Kamaloo
Sanda Magbolontor,Mogbolontor,Malompri
Sanda Magbolontor,Mogbolontor,Magbalan
Sanda Magbolontor,Mogbolontor,Mabonkane
Sanda Magbolontor,Mogbolontor,Waliya
Sanda Magbolontor,Mogbolontor,Rosomp
Sanda Magbolontor,Mogbolontor,Ro-Gbalamuya
Sanda Magbolontor,Mogbolontor,Lungi
Sanda Magbolontor,Mankneh,Mankneh
Sanda Magbolontor,Mankneh,Paitfu
Sanda Magbolontor,Masien,Mafarma
Sanda Magbolontor,Masien,Paitfu
Sanda Magbolontor,Masien,Gbaingfay
Sanda Magbolontor,Masien,Konta-Mafrikie
Sanda Magbolontor,Masien,Robat
Sanda Magbolontor,Masien,Rokthenti
Sanda Magbolontor,Masien,Masien
Sanda Magbolontor,Malkiya,Malkiya
Sanda Magbolontor,Malkiya,Rotain
Sanda Magbolontor,Malkiya,Kalangba
Sanda Magbolontor,Gbaneh-Loko,Tongbai
Sanda Magbolontor,Gbaneh-Loko,Malal I
Sanda Magbolontor,Gbaneh-Loko,Magbathy
Sanda Magbolontor,Gbaneh-Loko,Gbaneh - Loko
Sanda Magbolontor,Gbaneh-Loko,Maforki
Sanda Magbolontor,Gbaneh-Loko,Madineh I
Sanda Magbolontor,Gbaneh-Loko,Masinkoh
Sanda Magbolontor,Layamatmetank,Ro-Gberay
Sanda Magbolontor,Layamatmetank,Roksanda
Sanda Magbolontor,Layamatmetank,Rotain
Sanda Magbolontor,Layamatmetank,Mawonoin
Sanda Magbolontor,Layamatmetank,Laya
Sanda Magbolontor,Layamatmetank,Makinki
Sanda Magbolontor,Layamatmetank,Lungi
Sanda Magbolontor,Layamatmetank,Bassa
Sanda Magbolontor,Menthen,Makatay
Sanda Magbolontor,Menthen,Daimba
Sanda Magbolontor,Menthen,Masanah
Sanda Magbolontor,Menthen,Timbo
Sanda Magbolontor,Menthen,Mapah (Menthen)
Sanda Magbolontor,Menthen,Konta (Menthen)
Sanda Magbolontor,Menthen,Menthen
Sanda Magbolontor,Sendugu,Sendugu
Sanda Magbolontor,Sendugu,Magberakatay
Sanda Magbolontor,Sendugu,Warreh -Line
Sanda Magbolontor,Sendugu,Warreh -Masia
Sanda Magbolontor,Sendugu,Rogbin
Sanda Magbolontor,Sendugu,Ro-Gberay
Sanda Magbolontor,Gbogbodo,Makai
Sanda Magbolontor,Gbogbodo,Maloko
Sanda Magbolontor,Gbogbodo,Thofoyim
Sanda Magbolontor,Gbogbodo,Englend
Sanda Magbolontor,Gbogbodo,Wonkifor
Sanda Magbolontor,Gbogbodo,Mafoyan
Sanda Magbolontor,Gbogbodo,Gbogbodo
Sanda Magbolontor,Gbogbodo,Masana - Fala
Sanda Magbolontor,Gbogbodo,Mafoyonie
Sanda Magbolontor,Gbogbodo,Khadalic
Sanda Magbolontor,Gbogbodo,Pontonka
Sanda Magbolontor,Gbogbodo,Mayama
Sanda Magbolontor,Kantia,Kathala
Sanda Magbolontor,Kantia,Masama
Sanda Magbolontor,Kantia,Magbathy
Sanda Magbolontor,Kantia,Kesseteh
Sanda Magbolontor,Kantia,Kantia I
Sanda Magbolontor,Kantia,Kangnokey
Sanda Magbolontor,Gbonko,Mateh
Sanda Magbolontor,Gbonko,Makinki
Sanda Magbolontor,Gbonko,Kathinta (Mateh)
Sanda Magbolontor,Gbonko,Gbonko
Sanda Magbolontor,Gbonko,Katimpie
Sanda Magbolontor,Robis,Gbaneh-Gbak
Sanda Magbolontor,Robis,Robis
Sanda Magbolontor,Robis,Makena
Sanda Magbolontor,Robis,Badie
Tinkatupa Makama Safroko,Kargbo,Sanda
Tinkatupa Makama Safroko,Kargbo,Magbankan
Tinkatupa Makama Safroko,Kargbo,Magbaft
Tinkatupa Makama Safroko,Kargbo,Konike
Tinkatupa Makama Safroko,Kargbo,Rolip
Tinkatupa Makama Safroko,Kargbo,Gbonkeh
Tinkatupa Makama Safroko,Kargbo,Rokel
Tinkatupa Makama Safroko,Kargbo,Mabulum
Tinkatupa Makama Safroko,Kambia,Moria
Tinkatupa Makama Safroko,Kambia,Mabenket
Tinkatupa Makama Safroko,Kambia,Robat
Tinkatupa Makama Safroko,Kambia,Mabundu
Tinkatupa Makama Safroko,Kambia,Kalangba
Tinkatupa Makama Safroko,Kambia,Mateti
Tinkatupa Makama Safroko,Kambia,Gberi
Tinkatupa Makama Safroko,Kambia,Kambia I
Tinkatupa Makama Safroko,Konkorie,Masineh
Tinkatupa Makama Safroko,Konkorie,Magberi
Tinkatupa Makama Safroko,Konkorie,Masangban
Tinkatupa Makama Safroko,Konkorie,Romampa
Tinkatupa Makama Safroko,Konkorie,Futa
Tinkatupa Makama Safroko,Konkorie,Bane
Tinkatupa Makama Safroko,Konkorie,Rogbom
Tinkatupa Makama Safroko,Konkorie,Maboi
Tinkatupa Makama Safroko,Konkorie,Ro-Lol
Tinkatupa Makama Safroko,Konkorie,Rosint
Tinkatupa Makama Safroko,Konkorie,Maso
Tinkatupa Makama Safroko,Konkorie,Benkia
Tinkatupa Makama Safroko,Konkorie,Makene
Tinkatupa Makama Safroko,Konkorie,Mafengbe
Tinkatupa Makama Safroko,Gbaray Bana,Makekolie
Tinkatupa Makama Safroko,Gbaray Bana,Masong
Tinkatupa Makama Safroko,Gbaray Bana,Worreh I
Tinkatupa Makama Safroko,Gbaray Bana,Makassi
Tinkatupa Makama Safroko,Gbaray Bana,Forikaria
Tinkatupa Makama Safroko,Gbaray Bana,Gbaray Bana
Tinkatupa Makama Safroko,Gbaray Bana,Makombeh
Tinkatupa Makama Safroko,Gbaray Bana,Maronkay
Tinkatupa Makama Safroko,Gbaray Bana,Masineh
Tinkatupa Makama Safroko,Gbaray Bana,Masiray
Tinkatupa Makama Safroko,Kanu,Marenka
Tinkatupa Makama Safroko,Kanu,Maforki
Tinkatupa Makama Safroko,Kanu,Robomp
Tinkatupa Makama Safroko,Kanu,Bankru
Tinkatupa Makama Safroko,Kanu,Banka
Tinkatupa Makama Safroko,Kanu,Makapr
Tinkatupa Makama Safroko,Kanu,Baka
Tinkatupa Makama Safroko,Kanu,Manso
Tinkatupa Makama Safroko,Kanu,Kakuta
Tinkatupa Makama Safroko,Kanu,Rosanda
Tinkatupa Makama Safroko,Mafonikay,Mafonikay
Tinkatupa Makama Safroko,Mafonikay,Matas
Tinkatupa Makama Safroko,Mafonikay,Rotain
Tinkatupa Makama Safroko,Mafonikay,Mahera
Tinkatupa Makama Safroko,Magbafth,Mange
Tinkatupa Makama Safroko,Magbafth,Gberi- Lol
Tinkatupa Makama Safroko,Magbafth,Gbom-Fonta
Tinkatupa Makama Safroko,Magbafth,Funknyin
Tinkatupa Makama Safroko,Magbafth,Makapr
Tinkatupa Makama Safroko,Magbafth,Magbafth
Tinkatupa Makama Safroko,Magbafth,Gbom-Thanko
Tinkatupa Makama Safroko,Magbafth,Masorie
Tinkatupa Makama Safroko,Magbapsa,Konsu
Tinkatupa Makama Safroko,Magbapsa,Gbila
Tinkatupa Makama Safroko,Magbapsa,Mafuri
Tinkatupa Makama Safroko,Magbapsa,Rosint
Tinkatupa Makama Safroko,Magbapsa,Mayira
Tinkatupa Makama Safroko,Magbapsa,Mafofana
Tinkatupa Makama Safroko,Magbapsa,Maban
Tinkatupa Makama Safroko,Magbapsa,Magbapsa
Tinkatupa Makama Safroko,Magbapsa,Matekere
Tinkatupa Makama Safroko,Magbapsa,Rokel
Tinkatupa Makama Safroko,Malakuray,Gbom I (Madina)
Tinkatupa Makama Safroko,Malakuray,Mabejeh
Tinkatupa Makama Safroko,Malakuray,Kenenba
Tinkatupa Makama Safroko,Malakuray,Mawura
Tinkatupa Makama Safroko,Malakuray,Malakuray I
Tinkatupa Makama Safroko,Malakuray,Robat
Tinkatupa Makama Safroko,Malakuray,Maraka
Tinkatupa Makama Safroko,Malakuray,Fothaneh
Tinkatupa Makama Safroko,Malakuray,Robis
Tinkatupa Makama Safroko,Malakuray,Maforay
Tinkatupa Makama Safroko,Maron,Mafarma
Tinkatupa Makama Safroko,Maron,Mamboi
Tinkatupa Makama Safroko,Maron,Masoko
Tinkatupa Makama Safroko,Maron,Mabatha
Tinkatupa Makama Safroko,Maron,Masianeh
Tinkatupa Makama Safroko,Maron,Maron
Tinkatupa Makama Safroko,Maron,Rogbom
Tinkatupa Makama Safroko,Maron,Rokupr
Tinkatupa Makama Safroko,Maron,Mabure
Tinkatupa Makama Safroko,Maron,Ro-Bonko
Tinkatupa Makama Safroko,Robombeh,Marenka
Tinkatupa Makama Safroko,Robombeh,Rogbaneh
Tinkatupa Makama Safroko,Robombeh,Bombeh
Tinkatupa Makama Safroko,Robombeh,Magbana
Tinkatupa Makama Safroko,Robombeh,Kalangba
